IPD_01_01_001,IPD_02_01_001,name,type,label,value
33,潜水士,NA,教育と訓練,入職前の訓練期間(平均年数),1.9601043997017153
33,潜水士,NA,教育と訓練,入職前の実務経験(平均年数),1.508147113594041
33,潜水士,NA,教育と訓練,入職後の訓練期間(平均年数),3.0408163265306123
35,さく井工/ボーリング工,IPD_04_01_001,職業興味,現実的,3.963
35,さく井工/ボーリング工,IPD_04_01_002,職業興味,研究的,3.556
35,さく井工/ボーリング工,IPD_04_01_003,職業興味,芸術的,2.185
35,さく井工/ボーリング工,IPD_04_01_004,職業興味,社会的,3.296
35,さく井工/ボーリング工,IPD_04_01_005,職業興味,企業的,2.926
35,さく井工/ボーリング工,IPD_04_01_006,職業興味,慣習的,3.037
35,さく井工/ボーリング工,IPD_04_02_001,仕事価値観,達成感,3.889
35,さく井工/ボーリング工,IPD_04_02_002,仕事価値観,自律性,3.37
35,さく井工/ボーリング工,IPD_04_02_003,仕事価値観,社会的認知・地位,2.407
35,さく井工/ボーリング工,IPD_04_02_004,仕事価値観,良好な対人関係,3.222
35,さく井工/ボーリング工,IPD_04_02_005,仕事価値観,労働条件(雇用や報酬の安定性),2.667
35,さく井工/ボーリング工,IPD_04_02_006,仕事価値観,労働安全衛生,2.556
35,さく井工/ボーリング工,IPD_04_02_007,仕事価値観,組織的な支援体制,2.63
35,さく井工/ボーリング工,IPD_04_02_008,仕事価値観,専門性,3.667
35,さく井工/ボーリング工,IPD_04_02_009,仕事価値観,奉仕・社会貢献,2.963
35,さく井工/ボーリング工,IPD_04_02_010,仕事価値観,私生活との両立,2.519
35,さく井工/ボーリング工,IPD_04_03_01_001,スキル,読解力,3.037
35,さく井工/ボーリング工,IPD_04_03_01_002,スキル,傾聴力,3.926
35,さく井工/ボーリング工,IPD_04_03_01_003,スキル,文章力,3.519
35,さく井工/ボーリング工,IPD_04_03_01_004,スキル,説明力,4.222
35,さく井工/ボーリング工,IPD_04_03_01_005,スキル,外国語を読む,1.407
35,さく井工/ボーリング工,IPD_04_03_01_006,スキル,外国語を聞く,1.407
35,さく井工/ボーリング工,IPD_04_03_01_007,スキル,外国語で書く,1.259
35,さく井工/ボーリング工,IPD_04_03_01_008,スキル,外国語で話す,1.148
35,さく井工/ボーリング工,IPD_04_03_01_009,スキル,数学的素養,3.593
35,さく井工/ボーリング工,IPD_04_03_01_010,スキル,科学的素養,2.481
35,さく井工/ボーリング工,IPD_04_03_01_011,スキル,論理と推論(批判的思考),3
35,さく井工/ボーリング工,IPD_04_03_01_012,スキル,新しい情報の応用力,3.37
35,さく井工/ボーリング工,IPD_04_03_01_013,スキル,学習方法の選択・実践,3.37
35,さく井工/ボーリング工,IPD_04_03_01_014,スキル,継続的観察と評価,3.444
35,さく井工/ボーリング工,IPD_04_03_01_015,スキル,他者の反応の理解,3.185
35,さく井工/ボーリング工,IPD_04_03_01_016,スキル,他者との調整,3.889
35,さく井工/ボーリング工,IPD_04_03_01_017,スキル,説得,3.444
35,さく井工/ボーリング工,IPD_04_03_01_018,スキル,交渉,3.852
35,さく井工/ボーリング工,IPD_04_03_01_019,スキル,指導,4.111
35,さく井工/ボーリング工,IPD_04_03_01_020,スキル,対人援助サービス,2.963
35,さく井工/ボーリング工,IPD_04_03_01_021,スキル,複雑な問題解決,3.407
35,さく井工/ボーリング工,IPD_04_03_01_022,スキル,要件分析(仕様作成),3.407
35,さく井工/ボーリング工,IPD_04_03_01_023,スキル,カスタマイズと開発,3.148
35,さく井工/ボーリング工,IPD_04_03_01_024,スキル,道具、機器、設備の選択,4.333
35,さく井工/ボーリング工,IPD_04_03_01_025,スキル,設置と設定,3.815
35,さく井工/ボーリング工,IPD_04_03_01_026,スキル,プログラミング,1.778
35,さく井工/ボーリング工,IPD_04_03_01_027,スキル,計器監視,3.222
35,さく井工/ボーリング工,IPD_04_03_01_028,スキル,操作と制御,3.963
35,さく井工/ボーリング工,IPD_04_03_01_029,スキル,保守点検,3.852
35,さく井工/ボーリング工,IPD_04_03_01_030,スキル,故障等の原因特定,4.111
35,さく井工/ボーリング工,IPD_04_03_01_031,スキル,修理,4.185
35,さく井工/ボーリング工,IPD_04_03_01_032,スキル,クオリティチェック,3.407
35,さく井工/ボーリング工,IPD_04_03_01_033,スキル,合理的な意思決定,3.741
35,さく井工/ボーリング工,IPD_04_03_01_034,スキル,企業・組織の活動の分析,2.963
35,さく井工/ボーリング工,IPD_04_03_01_035,スキル,企業・組織の活動の評価,2.63
35,さく井工/ボーリング工,IPD_04_03_01_036,スキル,時間管理,3.556
35,さく井工/ボーリング工,IPD_04_03_01_037,スキル,資金管理,3.222
35,さく井工/ボーリング工,IPD_04_03_01_038,スキル,資材管理,3.778
35,さく井工/ボーリング工,IPD_04_03_01_039,スキル,人材管理,3.63
35,さく井工/ボーリング工,IPD_04_04_01_001,知識,ビジネスと経営,1.667
35,さく井工/ボーリング工,IPD_04_04_01_002,知識,事務処理,1.926
35,さく井工/ボーリング工,IPD_04_04_01_003,知識,経済学・会計学,1.222
35,さく井工/ボーリング工,IPD_04_04_01_004,知識,販売・マーケティング,1.074
35,さく井工/ボーリング工,IPD_04_04_01_005,知識,顧客サービス・対人サービス,1.963
35,さく井工/ボーリング工,IPD_04_04_01_006,知識,人事労務管理,1.556
35,さく井工/ボーリング工,IPD_04_04_01_007,知識,輸送,1.259
35,さく井工/ボーリング工,IPD_04_04_01_008,知識,生産・加工,1.222
35,さく井工/ボーリング工,IPD_04_04_01_009,知識,農業・畜産業,0.519
35,さく井工/ボーリング工,IPD_04_04_01_010,知識,工学,1.741
35,さく井工/ボーリング工,IPD_04_04_01_011,知識,コンピュータと電子工学,0.852
35,さく井工/ボーリング工,IPD_04_04_01_012,知識,設計,1.185
35,さく井工/ボーリング工,IPD_04_04_01_013,知識,建築・建設,2.111
35,さく井工/ボーリング工,IPD_04_04_01_014,知識,機械,2.333
35,さく井工/ボーリング工,IPD_04_04_01_015,知識,数学,1.778
35,さく井工/ボーリング工,IPD_04_04_01_016,知識,物理学,1.593
35,さく井工/ボーリング工,IPD_04_04_01_017,知識,化学,1.111
35,さく井工/ボーリング工,IPD_04_04_01_018,知識,生物学,0.556
35,さく井工/ボーリング工,IPD_04_04_01_019,知識,心理学,0.926
35,さく井工/ボーリング工,IPD_04_04_01_020,知識,社会学,1
35,さく井工/ボーリング工,IPD_04_04_01_021,知識,地理学,2
35,さく井工/ボーリング工,IPD_04_04_01_022,知識,医学・歯学,0.37
35,さく井工/ボーリング工,IPD_04_04_01_023,知識,セラピーとカウンセリング,0.481
35,さく井工/ボーリング工,IPD_04_04_01_024,知識,教育訓練,1.407
35,さく井工/ボーリング工,IPD_04_04_01_025,知識,日本語の語彙・文法,0.741
35,さく井工/ボーリング工,IPD_04_04_01_026,知識,外国語の語彙・文法,0.704
35,さく井工/ボーリング工,IPD_04_04_01_027,知識,芸術,0.37
35,さく井工/ボーリング工,IPD_04_04_01_028,知識,歴史学・考古学,0.667
35,さく井工/ボーリング工,IPD_04_04_01_029,知識,哲学・宗教学,0.556
35,さく井工/ボーリング工,IPD_04_04_01_030,知識,公衆安全・危機管理,1.593
35,さく井工/ボーリング工,IPD_04_04_01_031,知識,法律学、政治学,1.037
35,さく井工/ボーリング工,IPD_04_04_01_032,知識,通信技術,0.963
35,さく井工/ボーリング工,IPD_04_04_01_033,知識,コミュニケーションとメディア,0.926
35,さく井工/ボーリング工,IPD_04_05_001,仕事の性質,他者とのかかわり,4.407
35,さく井工/ボーリング工,IPD_04_05_002,仕事の性質,対面での議論,3.481
35,さく井工/ボーリング工,IPD_04_05_003,仕事の性質,電話での会話,4.222
35,さく井工/ボーリング工,IPD_04_05_004,仕事の性質,ビジネスレターやメモの作成,3.741
35,さく井工/ボーリング工,IPD_04_05_005,仕事の性質,仕事上での他者との対立,2.444
35,さく井工/ボーリング工,IPD_04_05_006,仕事の性質,時間的切迫,3.593
35,さく井工/ボーリング工,IPD_04_05_007,仕事の性質,グループやチームでの仕事,3.444
35,さく井工/ボーリング工,IPD_04_05_008,仕事の性質,外部の顧客等との接触,3.444
35,さく井工/ボーリング工,IPD_04_05_009,仕事の性質,他者と調整し、リードする,3.444
35,さく井工/ボーリング工,IPD_04_05_010,仕事の性質,厳密さ、正確さ,4
35,さく井工/ボーリング工,IPD_04_05_011,仕事の性質,同一作業の反復,3.519
35,さく井工/ボーリング工,IPD_04_05_012,仕事の性質,機器等の速度に応じた作業,3.778
35,さく井工/ボーリング工,IPD_04_05_013,仕事の性質,結果・成果への責任,3.815
35,さく井工/ボーリング工,IPD_04_05_014,仕事の性質,空調のきいた屋内作業,2.37
35,さく井工/ボーリング工,IPD_04_05_015,仕事の性質,空調のきいていない屋内作業,2.519
35,さく井工/ボーリング工,IPD_04_05_016,仕事の性質,屋外作業,4.63
35,さく井工/ボーリング工,IPD_04_05_017,仕事の性質,座り作業,2.222
35,さく井工/ボーリング工,IPD_04_05_018,仕事の性質,立ち作業,3.741
35,さく井工/ボーリング工,IPD_04_05_019,仕事の性質,反復作業,3.296
35,さく井工/ボーリング工,IPD_04_05_020,仕事の性質,ミスの影響度,3.741
35,さく井工/ボーリング工,IPD_04_05_021,仕事の性質,意思決定の自由,3.481
35,さく井工/ボーリング工,IPD_04_05_022,仕事の性質,仕事の構造化,3.444
35,さく井工/ボーリング工,NA,教育と訓練,学歴(平均教育年数),13.482578397212542
35,さく井工/ボーリング工,NA,教育と訓練,入職前の訓練期間(平均年数),1.2407407407407407
35,さく井工/ボーリング工,NA,教育と訓練,入職前の実務経験(平均年数),0.985
35,さく井工/ボーリング工,NA,教育と訓練,入職後の訓練期間(平均年数),3.9243827160493825
37,ブロック積み,IPD_04_01_001,職業興味,現実的,3.571
37,ブロック積み,IPD_04_01_002,職業興味,研究的,3.19
37,ブロック積み,IPD_04_01_003,職業興味,芸術的,2.81
37,ブロック積み,IPD_04_01_004,職業興味,社会的,2.619
37,ブロック積み,IPD_04_01_005,職業興味,企業的,2.524
37,ブロック積み,IPD_04_01_006,職業興味,慣習的,3.143
37,ブロック積み,IPD_04_02_001,仕事価値観,達成感,3.571
37,ブロック積み,IPD_04_02_002,仕事価値観,自律性,3.333
37,ブロック積み,IPD_04_02_003,仕事価値観,社会的認知・地位,2.905
37,ブロック積み,IPD_04_02_004,仕事価値観,良好な対人関係,3.095
37,ブロック積み,IPD_04_02_005,仕事価値観,労働条件(雇用や報酬の安定性),2.571
37,ブロック積み,IPD_04_02_006,仕事価値観,労働安全衛生,2.524
37,ブロック積み,IPD_04_02_007,仕事価値観,組織的な支援体制,2.619
37,ブロック積み,IPD_04_02_008,仕事価値観,専門性,3.095
37,ブロック積み,IPD_04_02_009,仕事価値観,奉仕・社会貢献,2.857
37,ブロック積み,IPD_04_02_010,仕事価値観,私生活との両立,3
37,ブロック積み,IPD_04_03_01_001,スキル,読解力,3.857
37,ブロック積み,IPD_04_03_01_002,スキル,傾聴力,3.667
37,ブロック積み,IPD_04_03_01_003,スキル,文章力,3.381
37,ブロック積み,IPD_04_03_01_004,スキル,説明力,3.381
37,ブロック積み,IPD_04_03_01_005,スキル,外国語を読む,1.476
37,ブロック積み,IPD_04_03_01_006,スキル,外国語を聞く,1.048
37,ブロック積み,IPD_04_03_01_007,スキル,外国語で書く,0.905
37,ブロック積み,IPD_04_03_01_008,スキル,外国語で話す,0.714
37,ブロック積み,IPD_04_03_01_009,スキル,数学的素養,3.19
37,ブロック積み,IPD_04_03_01_010,スキル,科学的素養,1.857
37,ブロック積み,IPD_04_03_01_011,スキル,論理と推論(批判的思考),2.81
37,ブロック積み,IPD_04_03_01_012,スキル,新しい情報の応用力,3.81
37,ブロック積み,IPD_04_03_01_013,スキル,学習方法の選択・実践,3.238
37,ブロック積み,IPD_04_03_01_014,スキル,継続的観察と評価,3.143
37,ブロック積み,IPD_04_03_01_015,スキル,他者の反応の理解,3.524
37,ブロック積み,IPD_04_03_01_016,スキル,他者との調整,3.81
37,ブロック積み,IPD_04_03_01_017,スキル,説得,3.286
37,ブロック積み,IPD_04_03_01_018,スキル,交渉,3.286
37,ブロック積み,IPD_04_03_01_019,スキル,指導,3.429
37,ブロック積み,IPD_04_03_01_020,スキル,対人援助サービス,2.429
37,ブロック積み,IPD_04_03_01_021,スキル,複雑な問題解決,3
37,ブロック積み,IPD_04_03_01_022,スキル,要件分析(仕様作成),3
37,ブロック積み,IPD_04_03_01_023,スキル,カスタマイズと開発,2.857
37,ブロック積み,IPD_04_03_01_024,スキル,道具、機器、設備の選択,4.19
37,ブロック積み,IPD_04_03_01_025,スキル,設置と設定,3.333
37,ブロック積み,IPD_04_03_01_026,スキル,プログラミング,1.714
37,ブロック積み,IPD_04_03_01_027,スキル,計器監視,2.571
37,ブロック積み,IPD_04_03_01_028,スキル,操作と制御,2.81
37,ブロック積み,IPD_04_03_01_029,スキル,保守点検,2.667
37,ブロック積み,IPD_04_03_01_030,スキル,故障等の原因特定,2.857
37,ブロック積み,IPD_04_03_01_031,スキル,修理,3.524
37,ブロック積み,IPD_04_03_01_032,スキル,クオリティチェック,3.429
37,ブロック積み,IPD_04_03_01_033,スキル,合理的な意思決定,3.333
37,ブロック積み,IPD_04_03_01_034,スキル,企業・組織の活動の分析,2.952
37,ブロック積み,IPD_04_03_01_035,スキル,企業・組織の活動の評価,2.857
37,ブロック積み,IPD_04_03_01_036,スキル,時間管理,3.381
37,ブロック積み,IPD_04_03_01_037,スキル,資金管理,2.81
37,ブロック積み,IPD_04_03_01_038,スキル,資材管理,2.667
37,ブロック積み,IPD_04_03_01_039,スキル,人材管理,3.048
37,ブロック積み,IPD_04_04_01_001,知識,ビジネスと経営,1.619
37,ブロック積み,IPD_04_04_01_002,知識,事務処理,1.476
37,ブロック積み,IPD_04_04_01_003,知識,経済学・会計学,1.095
37,ブロック積み,IPD_04_04_01_004,知識,販売・マーケティング,1.095
37,ブロック積み,IPD_04_04_01_005,知識,顧客サービス・対人サービス,1.667
37,ブロック積み,IPD_04_04_01_006,知識,人事労務管理,1.476
37,ブロック積み,IPD_04_04_01_007,知識,輸送,1.286
37,ブロック積み,IPD_04_04_01_008,知識,生産・加工,1.619
37,ブロック積み,IPD_04_04_01_009,知識,農業・畜産業,0.714
37,ブロック積み,IPD_04_04_01_010,知識,工学,1
37,ブロック積み,IPD_04_04_01_011,知識,コンピュータと電子工学,0.81
37,ブロック積み,IPD_04_04_01_012,知識,設計,1.571
37,ブロック積み,IPD_04_04_01_013,知識,建築・建設,2.905
37,ブロック積み,IPD_04_04_01_014,知識,機械,2.286
37,ブロック積み,IPD_04_04_01_015,知識,数学,1.714
37,ブロック積み,IPD_04_04_01_016,知識,物理学,1.476
37,ブロック積み,IPD_04_04_01_017,知識,化学,1.333
37,ブロック積み,IPD_04_04_01_018,知識,生物学,0.905
37,ブロック積み,IPD_04_04_01_019,知識,心理学,1.095
37,ブロック積み,IPD_04_04_01_020,知識,社会学,1.333
37,ブロック積み,IPD_04_04_01_021,知識,地理学,1.238
37,ブロック積み,IPD_04_04_01_022,知識,医学・歯学,0.905
37,ブロック積み,IPD_04_04_01_023,知識,セラピーとカウンセリング,0.619
37,ブロック積み,IPD_04_04_01_024,知識,教育訓練,1.429
